,28/04/2019,05/05/2019,12/05/2019,19/05/2019,26/05/2019,02/06/2019,09/06/2019,16/06/2019,23/06/2019,30/06/2019,07/07/2019,14/07/2019,21/07/2019,28/07/2019,04/08/2019
insect,,0.025544613000000105,0.0016845995562750904,0.006502408716396069,0.013317175407068227,0.02489902302826974,0.014475315043730452,0.0016658312114783413,0.00623512567197082,-0.0026917398891179722,0.00019685208856845549,-0.0034860128744689245,0.006652066200224516,0.0009970089730808596,0.0
ir,,0.003944807999999966,0.004595263567516827,0.003833245323703993,0.017823164547866144,0.02814342120814839,0.019353102393795174,0.00459571889614363,0.010385501110582895,-0.00041539505536403176,-0.003867461242935244,0.0018477074376710423,0.004898832347498994,-0.00019897575070659812,0.0
island,,0.005915662000000044,0.0005467694964671477,0.007366806688465788,0.012766724535705043,0.06290299699569157,0.029666273186710557,0.0749136297209636,0.011360134245278486,-0.0030080026120660186,-0.0029843004147284136,0.005019917429802678,0.009416672063751852,-0.0007861106829820663,0.0
jace,,-0.0017436493000000386,-0.017717582951110367,-0.0296118279555867,0.01699955648914875,0.04748757647319923,0.005834070152019644,0.027634159362743826,0.009273177957309864,-0.002805045878701895,-0.009980359793894444,-0.0032236178087912126,-0.0025264393147628184,-0.006380952380952154,0.0
jackal,,-0.01166197839999994,0.006332419337534034,-0.011666666655271718,0.013480392195136526,0.05606008207529478,0.002525252453245974,0.01576271753174452,0.0014141419800144384,-0.003950617603843187,-0.015330014826931748,0.017195766975784288,0.009159192404820216,0.0,0.0
jaya,,0.0,-0.021787240500000027,-0.0017730496593465483,0.001753984528244823,0.003472222260558322,0.03140096586170649,0.0083586629667467,-0.0015897661933792495,-0.0017921151243580624,-0.005283816032356392,0.003546099010469206,0.0034722228376000697,0.006666666666666821,0.0
juggernaut,,-0.003607232100000024,0.008603517986252918,0.008031251818875207,0.019380039441426522,0.0290978252553733,0.03025793057217685,0.0016399799808402005,0.0023686415243888703,0.00039414289115846657,-0.008628323793458126,0.0006396981809970725,0.009122245143629026,0.0,0.0
karn,,0.01698777600000012,-0.010003646297514601,0.005084534019132114,0.014429375904038588,0.004640289213419635,0.004382507709163264,0.017897032551171366,0.0022772970178455143,-0.011612698944129418,-0.004227072099806883,-0.003113017567352605,0.0010079371489151168,0.0,0.0
kavu,,-3.948899999994815e-05,0.010613035098143042,0.001042561861037905,0.018130236956416024,0.03641074511164488,0.029625753186645065,-0.007804238047727896,0.010392701611202648,-0.015198640686180487,0.01285998703236979,0.003606822903132745,-0.001451419892414707,0.0,0.0
kaya,,-0.00259439650000004,-0.035219298224044904,-0.03168735812328716,-0.01972767844564627,0.005612571145066525,-0.03350979723235037,-0.02367975232409214,-0.023547100218987538,-0.008951643268044096,-0.027237071963692294,-0.015015015042619484,-0.007394729479047846,0.0033333333333331883,0.0
kithkin,,-0.0016938797000000116,0.005556552832044259,0.012634442196626905,0.012941150133172652,0.03693382691169966,0.01382680060313013,0.015932762459612615,-0.006644437956884519,-0.003964923755382044,0.004134686346761729,-0.0027387061182199135,0.0047415350555299884,0.0,0.0
knight,,-0.0012162141999999543,0.0043176063341334725,-0.002871207337243664,0.02045925090159817,0.029895893443909527,0.020174635782471473,0.008826472888460835,0.01187703860639977,-0.0070841557249456955,-0.0007010370762546847,-0.005014921505340442,-0.0015670905368943,0.0007276302851524363,0.0
kobold,,-0.003971205400000066,0.015956366408445666,-0.0021379873530641413,-0.0012396184081351347,-0.0071281714680769825,-0.0038197476518234685,-0.001815243789496157,0.011151924723381335,-0.0030042399393644947,-0.012386646015000724,-0.011900961993283499,0.012065241710254027,0.0,0.0
kor,,0.00032397900000002977,0.01125198859198795,0.008633756441669194,0.034132811425690024,0.03182534607546894,0.011720710244012889,0.01917818398008575,-0.0036122877371272955,0.0034078278000106987,-0.0057705918762523956,0.0019346355158222917,0.00624314203190246,-0.0011456933870727104,0.0
kraken,,0.000902892000000044,0.00278683878555519,0.1268655809393735,0.023202871789764767,0.002067803053039441,-0.0028012491005259266,-0.007458759965721096,0.019867182957303164,-0.013678198636490557,0.0015991536261752426,-0.010805728004429693,0.008012496738766028,0.0005167958656331351,0.0
lair,,0.0008417510000000572,-0.0010022825276800873,0.023749239738312555,0.04506263731945359,0.07118213227527082,-0.012643764152124093,-0.019602760229637806,0.004491365534561531,-0.017861190073755306,0.01276041666547667,-0.007137264737371307,-0.04762037251165252,0.0,0.0
leech,,-0.005967005899999989,0.01168602246499617,-0.008111481620442285,0.02849241022614768,0.016447172552501943,0.02480129634384598,0.011041823611359636,-0.010933177392918547,-0.012450218717864558,0.0038832523929372975,-0.0004658300851156927,0.004050116553913741,0.0,0.0
leviathan,,0.016315918000000096,0.027884189844992635,0.03461530628257181,0.003591076161587381,0.028083353627472274,-0.010315760674967867,-0.0036392647026720626,0.01985235172708344,0.0015046435981564965,-0.0006009115505862805,-0.00840820388418173,0.008396160439299694,0.0007751937984497026,0.0
lhurgoyf,,-0.011710266000000025,-0.0020454482430148913,-0.11371527777328905,0.010192340119542509,-0.051517859535953114,0.011411926995232413,0.0032723776083058986,0.03906249997242184,0.008909574529088582,-0.02609707452028831,0.01341185411026169,-0.03554266283615859,0.0905172413793105,0.0
licid,,-0.0003492371000000105,-0.013550530347922196,-0.005008229930675623,0.027359480069477415,0.030205131042654543,0.011962292750869574,0.010890150688373401,0.005023540883503763,0.0010185182228739098,-0.00999999952280628,-0.006904762197075698,-0.00234867284885365,0.0,0.0
liliana,,0.00225824699999988,0.004129237162565413,-0.006472725511195376,0.024533882647006067,0.026375631689019574,0.006897301433139713,0.008451454893309895,0.014154635447461317,0.005927215475867165,-0.004364985676143407,-0.007145048601575499,0.0008148598367649917,0.0,0.0
lizard,,0.018144114000000044,-0.009207316401575683,0.02373382157927728,0.008468281128217958,0.03237599845853634,0.015543973627152097,0.008787579544650148,0.006259958235859786,0.0009545967307846848,0.0018508070133556043,0.012735964128276267,0.0007065671707049415,0.0,0.0
locus,,0.006332938000000121,0.0052478417436039315,0.004046237935964259,-0.0048839830811682194,0.014754740473276406,0.008204641131068335,0.009225078255492347,0.005572815734646186,-0.02288083604400082,0.11814137563328275,0.008479673170494584,0.018806554057203773,0.003222986998798305,0.0
manticore,,-0.0003519144000000418,0.001104110952543369,0.014260710683622335,0.0320377501898379,0.02974784404434283,0.049767262195325346,0.010635964619467142,0.00631200366579554,0.00682337777338593,0.004148279351466444,-0.0017502260254813606,0.007940629826302503,0.0,0.0
masticore,,0.005082720999999957,0.0002913750220565614,0.00597010026632061,0.008493760941571837,0.02404137471854506,-0.009103192532672888,-0.0026952918685154703,-0.003117138570755351,-0.0075919676272281356,-0.017158044328180688,-0.011024706212109825,0.018576106388022096,0.0,0.0
mercenary,,-0.009402911400000047,0.0034904749264774715,-0.0011605679749934206,0.03459401250715621,0.04241157255673422,0.028654767785697866,0.008275896091512136,0.007489078009404571,-0.011574048071733789,0.0004724699426212897,-0.001726972814132477,-0.00023275041853543232,0.0,0.0
merfolk,,-0.0051753387999999845,0.006871457922800417,0.00041714530644143544,0.010560647802410728,0.022071422891344117,0.005112833194865107,0.011796962706959624,-0.0010726758568476713,0.002885178084406581,-0.00991929233729627,0.0035263199910933185,0.005149545708307057,0.0007081738759713296,0.0
metathran,,-0.02702898549999999,0.01922196799419651,0.005714285687203002,0.023737373650020155,0.05828828817084619,0.03937794633914349,0.011111111219938907,0.0,-0.0021929820216203266,0.0064599477901921,0.0,-0.0057644105407701485,0.0,0.0
mine,,0.008364559999999965,-0.0064084531094587005,0.0013795414183130905,0.017150253095315593,0.00450116547054602,0.007241483875299881,0.0005494011822897438,0.001630449791619748,0.0024193062992989844,-0.00347796614907514,-0.003029875738203236,-0.001013415110029392,0.0007177033492822282,0.0
minion,,0.0005395240000001245,-0.01486836286139559,0.002574794672551395,0.006804512814004404,0.02662973636111743,0.022923176165474235,0.007899516825653263,0.011529446064736826,-0.0019144039036288474,0.004704314582626878,-0.008217882962755052,0.011130623379208782,0.0,0.0
minotaur,,0.007468902000000055,0.005288705179308906,0.003580577957179587,0.017874539377413345,0.014203573537778347,0.017102261279721143,0.0031361503466016405,0.02408088123720309,-0.012058150768980425,-0.011020656615724711,0.002122871877479726,0.0005798311992963878,0.0,0.0
monger,,-0.010763888900000018,0.000832339510012492,-0.006618535004127679,0.01704122420520493,0.02795787284803186,0.036163949622579405,0.004116419444150088,0.005208333308990731,-0.0012626267898090404,-0.004043638125802551,-0.005000000738542787,0.0024305558631967372,0.0,0.0
mongoose,,,,,,,,,,,,,,,
monk,,-0.0011331162000000061,0.006493873513278681,0.004845785576341521,0.02439786871822469,0.03148732628470552,0.020509203570573398,0.002807392918332541,0.010607301253304335,-0.004684471370871468,0.013431942054506818,0.006522884685455921,-0.00010673795537174957,0.0,0.0
monkey,,,,,,,,,,,,,,,
mountain,,0.004710720000000057,0.00025624888326047923,0.008747638193868479,0.015918811707955838,0.018232556135993283,0.018875856929881696,0.0038940918335639285,0.0135807904638503,-0.0028795619921393456,-0.0008501663698459172,-0.0006974126251867441,0.00023301313969392723,-0.0002835499844895395,0.0
mutant,,0.006010971000000032,-0.011290675874746525,0.01875703139087448,0.010485008408401386,0.013164139320273271,0.01836845457047298,0.015975414894186635,-0.002936988328082313,-0.0013258880070446954,0.014337185655197482,-0.024148337788928442,0.012360640451304583,0.0,0.0
myr,,0.0005260860000000367,0.0010873909388506853,0.0005418084945412183,0.012995640885441695,0.018643163305119836,0.005213076804970518,0.003305326043261836,0.01706093907268258,0.006133893566587334,0.00013563859196419337,-0.0024055304236931807,0.004649739084742199,0.0,0.0
mystic,,-0.0017222769000000415,0.009504413131183886,0.009523452090033135,0.0205155498964118,0.01611476298792769,0.01769978145008233,0.012968714136555759,0.0028801579553205947,-0.006398508015687643,-0.006501581189517713,-0.023295589613653744,0.017312705117238814,-0.00048216007714563247,0.0
naga,,-0.006648936199999955,0.03783795031760051,-0.023860398542595473,0.020264681144866126,0.08683559474951208,-0.049386424879245605,0.0031034019862032913,-0.0009076507840801717,-0.00020247288196761914,-0.02407864696601536,-0.013888799701435639,-0.0033819628126637857,0.0,0.0
nahiri,,0.0002861229999999715,0.005203007299942275,0.008861942450404836,0.007826056250036961,-0.005402930637614323,0.008333333759500183,-0.005965122146565527,0.0009293468530640059,0.011158798754467458,-0.0104564815544691,0.0033850500968324315,0.001522008563143995,0.0,0.0
nephilim,,-0.0153303427,0.005749270182167532,-0.003917403399256059,0.008954016201655923,0.015558108992766995,0.00889764986895858,-0.0004916626800098856,0.005392871053919057,-0.010653892926261399,0.005025624988414634,-0.005503755110782049,0.0001900373563783475,0.0,0.0
nightmare,,-0.020668479799999973,0.004169770109274218,0.00704834667185561,0.008542106226157697,0.028153972511029357,0.031269556230371975,-0.015738474316500994,0.012825663728037506,0.004061088729523155,-0.004692723842445901,-0.0015785611202767669,0.00775331100828347,0.0,0.0
nightstalker,,0.01563954100000009,-0.0249047455114787,0.01627625874905636,0.011519643268301127,-0.003939296126359015,0.025119588756387312,0.007403051261051452,0.0024144871290352476,-0.015103936583436228,0.009343527478555158,-0.009092745811599912,0.011025740022196695,0.0,0.0
ninja,,-0.0016872032999999398,0.03514963287658324,0.06696332469480382,0.20276901981225293,0.19176333467599216,-0.10142558543887037,0.009479439005269485,0.014264265750422611,0.01244554329501879,-0.014230954347650537,-0.00542231941233462,0.013528961250496296,-0.0019762845849803368,0.0
nissa,,0.00988246100000012,-0.015050266032890391,0.0010720165173012663,0.03278044073727915,0.04790620204781182,0.007614353639397553,-0.0023915690421532076,0.012641536527432828,-0.002443713335094966,0.0021983680998247657,0.0017531249990230258,0.02106840160664447,-0.002714932126696712,0.0
nixilis,,0.0009866370000000124,0.0013136678866574325,0.0036049947405003557,0.005191872628930172,0.0024924108366175535,0.005014037061793264,-0.0009678365855964044,0.02320459427085142,0.007313324211913441,-0.00777365665656049,-0.003599962672560797,0.05149132758254393,0.0023592854735423607,0.0
noggle,,0.0,0.01041666699999988,0.00724637690482588,0.02209595923059715,0.03540778596401695,0.025694444349664725,0.017740430037603616,0.0,0.0,0.009259259242788476,0.0,-0.01683501705162238,0.0,0.0
nomad,,0.008876686999999883,-0.004072978445184283,-0.002862075898601324,0.018822393175451646,0.014213517849846147,0.009904964962072382,-0.0017804043846141315,0.009180110597561075,0.018021561491385674,-0.004924207402501213,0.004761904628009406,0.00683143016825527,0.0,0.0
octopus,,0.0037245360000000005,0.006934002059704625,0.014697802329907361,0.0348522863830496,0.015742972622131868,-0.0020657783587901823,0.008328276539949497,0.004662791490118723,0.0046587974607601446,0.005363381073160589,-0.013813302017448459,0.013631306120799547,0.0013289036544850141,0.0
ogre,,-0.0028055456000000145,0.006424436649975718,0.006002412112304345,0.013831368557589485,0.03694946184509429,0.025061816236249257,0.004982028964848784,0.009126468259555098,-0.0044954236830691,0.006786117858343266,-0.007666033288833973,0.011797240914492857,0.002384792626728194,0.0
ooze,,-0.0008255078000000138,0.0014544694758971133,0.0058307656727105694,0.01962930774268634,0.023499501021879476,0.021242934920921996,0.01482775580552187,0.0062176007794902954,-0.005096411849875082,-0.01411411678247143,-0.0008951536216276201,0.012330935191785963,-0.0011286958655379875,0.0
orb,,0.002592007000000063,0.005000263282569861,-0.0010540755122380174,0.04888348357218297,0.027721430022033644,0.04289339589610708,0.02069294790015963,0.016133077572097143,0.015039540528212214,-0.008758824527881792,-0.009691402012716344,0.011882170578783047,0.0,0.0
orc,,0.0021905030000000103,0.003938753149409946,0.004902295280236224,0.018298854755465,0.028283293028401824,0.016297267936087545,0.006071514879598672,0.032266536089943454,0.0004763015425688355,-0.0030504559404386233,0.0028510923012345923,0.004156281996361644,-0.0003405939771224942,0.0
orgg,,-0.019229262700000027,0.008293460939089892,-0.0019230769753880717,0.034421922169570074,0.02558856337445259,0.02692982402667843,-0.015384615527687995,-0.010141206290876337,-0.005810811120532389,0.018021680500047488,0.0,0.010256409903477426,0.0,0.0
ox,,-0.009898878500000041,0.013389786368401824,0.009225157562946285,0.01633803086069352,0.028042145456235623,0.01551755554174905,-0.0009890162814359948,0.020049830344683217,-0.008050181953992541,-0.008885984725276685,-0.0035990146257911526,0.003145706535335968,-0.000743511807341557,0.0
pegasus,,0.00447922700000003,0.00754198971603004,-0.0137691818268465,0.046290705710042124,0.024131105903361316,0.013190965886921813,0.01016037323710517,0.008324700780098837,0.0011069114902071409,-0.004174464583902138,-0.004621401687272764,0.35254079142807004,0.003968253968253732,0.0
pentavite,,0.0050505050000000384,-0.019863981561802246,0.015585089604670532,0.0405710521097844,0.037929843239504546,0.023321123326547566,-0.01768018046310893,-0.0032828285625171594,-0.013665038089622161,0.0,0.004504504044690716,0.027995688811881303,0.0,0.0
pest,,0.0037646989999999825,0.0018990715671702851,-0.0011283283402486743,0.007247011158710848,0.010895224181246999,0.01949451840045824,0.005186370048791078,0.006503936917113595,0.008374219648311199,-0.0016319348653180965,0.00046483765925642295,-0.0006297528323324642,0.0,0.0
phelddagrif,,,,,,,,,,,,,,,
phoenix,,0.0009536779999999023,-0.0077957074053530695,-0.0007426410934344707,0.027418990787615227,0.02782412689202185,0.015810279998811794,0.015602962292975198,0.006342801541949328,0.004003683063575014,-0.02226989161930093,0.0054914407460093795,-0.0035446501988107837,-0.0014992503748127994,0.0
phyrexia,,-0.0016898797000000076,-0.005593230286318307,0.004175451506672756,0.02720922556818417,0.03304839061591114,0.0192769192479485,0.005233005456375395,0.014358698581087737,0.0008209577858298012,-0.0009435929860843739,-0.000822364490615235,0.0038842668404175384,-8.677542519952564e-05,0.0
pirate,,0.017956705000000017,-0.007165930499961726,0.008351127460604513,0.014895377536134013,0.05199566239456632,0.011005371920697282,0.002471227105413254,0.011287993312586009,0.007077757018484121,-0.01391143728227573,-0.0035203602949402946,0.013453774013996611,0.004516025641025712,0.0
plains,,0.003414006999999941,0.0019536661700199076,0.005386823363563886,0.015638328604671292,0.014076113017979841,0.011993925162023578,0.005485353466038401,0.0061138977669259464,-0.007202520976684612,-0.000550639626002547,0.0036315058076559215,0.0016769585669604847,-0.001293338241184272,0.0
plant,,0.006158845000000079,-0.001853973663571984,-0.0024310494036448027,0.011375682622556171,0.00249888103485163,0.004773266494339623,0.0018967523346498094,0.008532079124380365,0.0037860464251433523,-0.00058790509466633,-0.004724243728406297,0.002499529803913214,-0.0006430430103134821,0.0
power-plant,,0.011575149000000007,-0.006809641386316789,-0.005887385777387899,0.012884058500155726,-0.0011323168992318777,0.0019735150587065764,-0.004314644828879555,0.010728337398358212,0.0027324131369310667,0.0014084870196879873,-0.008792105174873499,-0.0033866396668018606,0.0,0.0
praetor,,,,,,,,,,,,,,,
prism,,0.0007720700000000136,-0.0036236868600859617,0.014152755431734665,0.026716657393908827,0.03657183528984298,0.009885796560878957,0.03427501178894876,0.014133461464511221,0.005702797877164212,-0.014302740446019535,0.020137189561334035,0.013935661280346956,0.0005882352941175562,0.0
processor,,,,,,,,,,,,,,,
ral,,-0.00010760949999999436,0.007388272548314756,0.006830099775209542,0.016541096205469952,0.14708855122654207,0.058857881504165155,0.014770151712130586,0.08265711208000637,0.014504846954608741,0.01435464466634584,0.006714776049394855,-0.0006314123391968351,-0.0008466929858131911,0.0
rat,,0.017459654999999907,0.002590902732158007,0.0031438714078260155,0.024159284951620785,0.0221561046587484,0.02440669462264866,0.005418520819609807,0.009803180234713604,-0.0003226764314848696,-0.004054436451746746,0.00032699018341331154,0.0006837745038963394,-0.0004412787360478232,0.0
rath,,0.08480223999999992,0.0037693284999116283,-0.0010051729538427256,0.035979317907320896,0.01023791725320411,0.061024584873951015,0.006511943047825763,0.01170919816922611,0.004436882692284261,-0.006591332902750047,-0.0037254680301191945,0.000399365920027428,-0.002963020475932554,0.0
rebel,,-0.012634794700000063,0.007699284985123844,0.003759203777918607,0.03339471891111101,0.03506304598547327,0.025299768306404236,0.002003444682276978,0.0022353084485093877,0.0026974678456224144,-0.004840926318565142,0.004258400287682651,0.010093561335766221,0.0,0.0
reflection,,-0.018804797399999962,-0.0008445945290029844,0.010082950300513094,0.04027777773864627,0.03740731935507968,0.021520803420505663,0.0027562443075797027,0.01309523819528935,0.00500000041478299,0.008518968657035941,0.0015873020377685787,0.008680033247125518,0.0,0.0
rhino,,-0.012498875399999942,0.0017578949094394503,0.011732836154703552,0.00695441023171095,0.033896524556050966,-0.023449903443487408,-0.0249742075413798,0.0032199445281864136,0.17707883573341898,-0.013599845278755018,-0.0362406112178294,-0.023493026630910685,0.0,0.0
rigger,,0.0070553799999999445,0.0010122700501336013,-0.001136040707582775,0.01007360218789799,0.028495964792048634,0.0071790409522281,0.006828888644215381,0.017132463660369135,-0.004151577514881266,-0.014281517336661831,-0.0036371794609491026,0.006867516848149791,-0.0008071025020177647,0.0
rogue,,-0.0035806340000000825,0.019386932509700028,-0.002906894546443217,0.005189342198700375,0.007111670988738439,0.006930247115253474,0.01374758197964443,0.006239890536218873,0.06746293726261521,-0.006863006990733611,0.005798874570702939,0.018012385894548677,0.0015243902439023849,0.0
rowan,,,,,,,,,,,,,,,
saga,,-0.0062895875999999795,-0.003927764720280336,0.004743476689616388,0.004947094351126724,0.10850037386805433,0.010233909692128451,0.006072257186912955,0.0013876993767949486,-0.001567380552630837,-0.012938520997787695,0.0030121729088199434,0.007758719511568479,0.0,0.0
saheeli,,,,,,,,,,,,,,,
samurai,,-0.01132532679999998,0.0016222330190869272,-0.000694334953714626,0.006385166221481331,0.015913905819205487,0.011472263799119586,-0.0059911813101902744,0.007013993642203342,0.004832242483448601,0.005058547758821197,0.0007973360225979054,0.009371572980031662,0.0,0.0
sand,,0.00715283599999994,-0.00264166361340612,0.0011399281270931816,0.030638683751482043,0.027792847987762936,0.011003999502120942,0.007385349513235884,0.012597514748460714,0.00438427733065172,-0.006016763484802068,0.001026243744408184,0.08026145977053312,0.0,0.0
saproling,,-0.0021903481999999697,0.0025417024133058685,0.005228188160500524,0.010544764680356256,0.022148614961561952,0.012635032250757128,0.007688606212651994,0.008055834876958379,-0.002019659675219998,0.002227508156630753,6.605232808110095e-05,0.0030989574021695887,0.0,0.0
sarkhan,,-0.005360614599999924,-8.871255381126542e-05,-0.003158444193698262,-0.031179617189991182,0.05176711834991532,0.002534697496834104,0.016316840183554948,0.02165148227722824,0.022377373725072536,-0.004531694934631014,0.009045903389962806,0.005084184416150217,0.0,0.0
satyr,,0.003586590999999917,-0.004099561848370459,-0.008283137598834589,0.027019751954120652,0.03917839905522347,0.043719208674743326,0.0008648122324674823,0.0202463216963491,-0.007337670907857197,0.00022669813900511038,0.005404305628248007,0.016342099210668648,0.0,0.0
scarecrow,,0.012969311999999844,-0.0027308793733722414,0.006281702693195834,0.3187618802091756,0.00018630213468906476,-0.008391641912090186,0.007963441117897707,-0.010919875151770064,-0.0029068785589035917,-0.006906772753516255,0.015047538174054242,-0.005037746211297933,0.0,0.0
scion,,-0.010226788099999995,0.014940400409113153,0.0015667334109246145,0.013270554144758862,0.03408061942044194,0.021752390393843024,-0.0037516107560031653,0.010699067944867302,0.027957892069459866,-0.016377561042113076,0.010406040997587018,0.005435229823048893,0.0,0.0
scorpion,,0.007575757999999988,-0.016388373944979273,0.01178125466680302,0.02348484835036846,0.04464667540968037,0.023940533308216105,-0.004020453743098118,0.007643885284003282,-0.0028640745588353056,0.011716071212175327,-0.008715892344806853,-0.00029708884194312724,0.0,0.0
scout,,0.003590698999999864,0.007096156836742473,-0.004116340378772176,0.020487542669185732,0.047869185315716045,0.015658278027901318,0.014395489787740523,0.018170381633948907,-0.007749065106705699,0.0002459916323447331,0.002446888660057489,0.0027826582634316033,0.0,0.0
serf,,0.007841723999999939,-0.0023423429927376116,0.0,0.02301587369705982,0.05220726745205129,0.0177088485101331,0.0018518520233363756,0.003787878551035906,0.016858237974715973,-0.015972222534183844,0.003787879177467701,0.005747125754932414,0.0,0.0
serpent,,0.004895475999999954,0.006030288865585431,0.0058700044227277814,0.02388798061045727,0.031013521042451142,0.020901135480021926,0.005939472109489641,0.008909873894495934,0.004784819715510702,-0.003629182442068113,-0.007476443390374787,0.016919045057191884,0.00020222446916062786,0.0
servo,,0.010708029000000119,0.012821829478115276,-0.007117155185075719,0.009318958942896138,0.05812338105791781,0.017642838730318244,0.004795389595394939,0.005916291110011018,0.01256642635636318,-0.008930586541338714,0.001165983846080465,0.013657089757995733,-0.0005611672278339475,0.0
shade,,0.008564019000000034,0.00596843124144808,0.006416407904672017,0.01927073976432725,0.032315967973174375,0.03401008016638696,-0.0028177491958611967,0.01416520905425478,-0.0004148964190852089,-0.0007145964866142052,-0.006836230985226566,0.0063615833883237105,0.0,0.0
shaman,,-0.0027977398000000875,0.0008135295439837265,0.013430695191998243,0.017316997676831924,0.03146971939971577,0.022338536528978326,0.01267558306864247,0.005758708923961242,0.00028996162495120714,-0.006295936733545893,-0.009806364939943912,0.003929524943856233,0.0,0.0
shapeshifter,,-0.0037288524999999906,-0.0018176360969041072,0.0102102175534724,0.014430056512902745,0.0067725830039242485,-0.018069595972366126,-0.007822394566125435,0.0025852715115672886,-0.007827677829048696,-0.006555597170958993,0.00610955184465789,0.0019554237390737583,-0.0009375000000001465,0.0
shrine,,-0.002735323500000053,0.009758154208523218,0.01186199880752481,0.022257686358220452,0.02643323714941337,0.012518110151742201,0.009598330046707071,0.013635991720534868,0.001870685555846352,-0.01066619205011421,0.005011403457105157,0.0008010941961802409,0.005651672433679478,0.0
siren,,0.0,-0.02549707000000001,0.022469336444170596,0.00831199827857132,0.042977746516215776,0.012430099728419686,0.003503918562317132,0.002093744567192468,0.0113138375781352,-0.02262443469949449,-0.005691056548201456,0.01784729468933799,-0.0008333333333334636,0.0
skeleton,,-0.003761814899999938,0.013250375359457722,0.012636183663710554,0.013571539962063284,0.02817550538581659,0.011449789471125182,0.0032864518568338497,0.00874813744445202,-0.00523196166582196,-0.0016099968040875767,0.0012192086406515035,0.1390286242257468,0.0,0.0
slith,,-0.0016546970000000938,0.008230456912361461,0.009856460516330934,0.013043167800022015,0.027918074187871733,0.014863555029622555,0.006343848999222912,0.010246776182512907,0.0028182389892541515,-0.00232028076811297,-0.008665339945757133,0.014467919463774015,0.0,0.0
sliver,,0.003052913999999962,0.005728957983965222,0.004774777999909219,0.16471032074266811,0.03634367143326367,-0.000471424266035414,0.04294933552301616,0.015954042493333764,0.009327586014626243,-0.0002873948223823808,-0.00438696200916211,-0.0029124986672207642,0.0,0.0
slug,,0.01623376600000004,0.0,-0.008695651823086514,0.027752166583637106,0.011111111336476576,0.026666666360990243,-0.011764706276416459,0.005833334067706586,0.006896551808059037,0.008695652117326702,0.0,-0.005098039322305237,0.0,0.0
snake,,-0.005706698299999924,0.0023471464566942046,-0.0010331043053442013,0.0158390735667564,0.015435795782395623,0.01705433081973262,0.00772292706158173,0.02130418746659357,0.012065856094890748,-0.008567462742761656,0.001745626075105422,0.005663030919248246,0.00012218963831855945,0.0
soldier,,-0.0019752858000000595,0.008489735453887759,8.985018226770336e-05,0.016421968201384862,0.024795206667953984,0.013567117242815785,0.004132790892928728,0.005949279856619194,-0.004132366945116317,-0.009353273528664774,-0.002736311018918025,-0.00029450641597128513,-6.188636325610286e-05,0.0
soltari,,-0.012002787600000064,-0.0031746031877770697,-0.0021188803369034392,0.00941043081594084,0.01999762712577202,1.814084364415436e-05,0.025414602962423816,0.015215337657231043,-0.026817302287923006,0.0021978021827946392,-0.004414221039417021,-0.0021978017336827804,0.0,0.0
sorin,,-0.0015200906000000236,0.0027019538145951483,-0.011187977192733456,0.011477409542707706,0.01470444420504724,0.008103390413246148,-0.0022278711759693426,-0.00042165442251584917,-0.006522305386777227,-0.042828090029608856,0.011305597334717143,0.006925234627778609,0.0013525337671300708,0.0
spawn,,-0.0013018132000000016,0.010920694904780204,0.014186516263769544,0.00393537652225695,0.019864110499768328,0.02029886538015635,0.011888871534732282,0.03626764423015927,0.025662841337714237,0.005523317567271091,0.01381138591272113,0.030514587949446836,0.0,0.0
specter,,0.006896564000000049,0.003110269825093992,0.012059349419169418,0.011425484353795756,0.006939501585915053,0.007509794354682908,0.005923755134815911,0.010693654453833412,0.002999533704199253,-0.007760761083037027,0.006755812844652986,0.007292685269784105,-0.00042735042735042583,0.0
sphinx,,-0.006849901199999953,-0.0017885411300327947,0.010500925993294885,0.026106258466744414,0.04391336096177101,0.026530151015534242,-0.0006209799371484914,0.010308730635403496,0.002223686958929161,-0.005842577506391167,-0.004526939973255595,0.005997719458081585,-0.002602472348731344,0.0
spider,,0.0031655889999999687,0.006691064838748151,0.0031981620826444512,0.022678749297848633,0.028874298339560456,0.012957395635054159,0.005129310571918344,0.0016230849737719488,-0.0004820309891718777,-0.007832761685087286,0.003314665639947645,0.002869589743341283,0.0,0.0
spike,,0.0010778209999999788,0.006790624921856114,-0.001545355146028382,0.01854563921900665,0.03331632703525078,0.013774243681881737,0.006539848073084276,0.009634863045634656,0.00034255229377033736,-0.011030744332055531,0.0001255374625883654,0.006939824006761963,0.0018518518518515492,0.0
spirit,,-0.0005330116999999746,0.006311766945629627,0.005238086999485914,0.017380397581813867,0.033936576483903025,0.01815881634541361,0.00214851349347267,0.013757459929270022,-0.0016900600471956295,-0.007586053313715979,-0.004154917853375961,0.004159130542248812,-0.00025808888329348356,0.0
squid,,-0.0012143945999999461,-0.003511817632368963,-0.007873862163759404,0.026556545521313257,0.009340150429786975,0.04389973737313202,0.0038261344453758284,0.009614168465991835,0.0008269582525821662,0.001287553516936768,-0.0008298799666816015,0.017071499722059125,0.0,0.0
squirrel,,-3.426119999994093e-05,0.009432895382315287,0.001533756281468568,0.028917859175061844,0.006643347389317933,-0.0030899381863092046,0.0009256039660789916,-0.00021089144011010585,-0.004599891572631742,-0.010029795973784283,-0.004722633686836564,-0.01033945666931857,-0.002199688183669779,0.0
