,2019-04-28,2019-05-05,2019-05-12,2019-05-19,2019-05-26,2019-06-02,2019-06-09,2019-06-16,2019-06-23,2019-06-30,2019-07-07,2019-07-14,2019-07-21,2019-07-28,2019-04-28,2019-05-05,2019-05-12,2019-05-19,2019-05-26,2019-06-02,2019-06-09,2019-06-16,2019-06-23,2019-06-30,2019-07-07,2019-07-14,2019-07-21,2019-07-28
cartouche,0.18,0.182,0.187,0.18600000000000003,0.19,0.204,0.209,0.21100000000000002,0.217,0.218,0.21600000000000005,0.215,0.217,,0.18,0.182,0.187,0.186,0.19,0.20400000000000001,0.209,0.211,0.217,0.21799999999999997,0.21600000000000003,0.215,0.217,
cat,1.2955208333333341,1.6655050505050513,1.657575757575758,1.6694444444444452,1.677100000000001,1.683880597014925,1.6886069651741296,1.6749751243781097,1.7372277227722768,1.716188118811881,1.693267326732674,1.6807920792079205,1.6732673267326732,13.089999999999998,1.295520833333334,1.6655050505050513,1.6575757575757581,1.6694444444444452,1.677100000000001,1.683880597014925,1.6886069651741296,1.6749751243781095,1.7372277227722768,1.716188118811881,1.6932673267326739,1.6807920792079205,1.6732673267326732,13.089999999999998
centaur,0.32615384615384624,0.3185000000000001,0.3197500000000001,0.3197500000000001,0.3257500000000001,0.3395000000000001,0.3450000000000001,0.3460000000000001,0.34725000000000017,0.3465000000000001,0.34675000000000017,0.34625000000000017,0.3485000000000001,0.15,0.32615384615384624,0.3185000000000001,0.3197500000000001,0.3197500000000001,0.3257500000000001,0.33950000000000014,0.3450000000000001,0.34600000000000014,0.34725000000000017,0.3465000000000001,0.34675000000000017,0.34625000000000017,0.34850000000000014,0.15
cephalid,0.6076923076923076,0.6223076923076923,0.6261538461538462,0.6415384615384615,0.6569230769230768,0.6730769230769232,0.6807692307692309,0.676923076923077,0.6684615384615386,0.6661538461538462,0.6669230769230771,0.6823076923076923,0.683076923076923,,0.6076923076923076,0.6223076923076923,0.6261538461538462,0.6415384615384615,0.6569230769230768,0.6730769230769232,0.6807692307692309,0.676923076923077,0.6684615384615386,0.6661538461538462,0.666923076923077,0.6823076923076923,0.683076923076923,
chandra,1.2963636363636364,1.3891891891891892,1.479189189189189,1.4940540540540537,1.518108108108108,1.5262162162162158,1.5278378378378377,2.793333333333333,1.7538095238095237,1.6881818181818182,2.4500000000000006,1.985,1.8593181818181816,2.155,1.2963636363636364,1.3891891891891892,1.479189189189189,1.4940540540540537,1.518108108108108,1.526216216216216,1.5278378378378377,2.7933333333333334,1.7538095238095235,1.6881818181818182,2.4500000000000006,1.985,1.8593181818181816,2.1550000000000002
chimera,0.26375000000000004,0.26,0.26166666666666666,0.26166666666666666,0.26833333333333337,0.2783333333333334,0.2866666666666667,0.2891666666666667,0.3025,0.2958333333333333,0.2983333333333333,0.29666666666666663,0.3066666666666667,0.25,0.26375000000000004,0.26,0.26166666666666666,0.26166666666666666,0.26833333333333337,0.2783333333333334,0.2866666666666667,0.2891666666666667,0.3025,0.29583333333333334,0.29833333333333334,0.29666666666666663,0.3066666666666667,0.25
citizen,0.30499999999999994,0.4125,0.36625,0.35749999999999993,0.365,0.38875,0.39875,0.405,0.40625,0.405,0.39625,0.39875,0.39875,0.5449999999999999,0.30499999999999994,0.4125,0.36624999999999996,0.35749999999999993,0.365,0.38875,0.39875,0.405,0.40625,0.40499999999999997,0.39625,0.39875,0.39875,0.5449999999999999
cleric,0.6961111111111111,0.7271794871794872,0.7315384615384616,0.7297435897435898,0.738974358974359,0.7564102564102563,0.7556410256410256,0.7576923076923077,0.7669230769230767,0.7594871794871795,0.7602564102564101,0.7517948717948717,0.7643589743589744,1.2033333333333334,0.6961111111111111,0.7271794871794872,0.7315384615384616,0.7297435897435898,0.738974358974359,0.7564102564102563,0.7556410256410256,0.7576923076923077,0.7669230769230767,0.7594871794871795,0.7602564102564101,0.7517948717948717,0.7643589743589744,1.2033333333333334
clue,0.5919047619047619,0.5911904761904763,0.5888095238095239,0.5854761904761906,0.5919047619047619,0.5919047619047619,0.5923809523809525,0.5833333333333334,0.5878571428571429,0.5926190476190477,0.5788095238095239,0.5747619047619048,0.5716666666666667,,0.5919047619047619,0.5911904761904763,0.5888095238095239,0.5854761904761906,0.5919047619047619,0.5919047619047619,0.5923809523809525,0.5833333333333334,0.587857142857143,0.5926190476190477,0.5788095238095239,0.5747619047619048,0.5716666666666667,
cockatrice,103.37,103.37125,103.33875,103.3075,101.99,107.0275,98.96750000000002,98.93375000000002,100.7875,92.71,92.705,92.71125,92.69,,103.36999999999999,103.37124999999999,103.33874999999999,103.30749999999999,101.99,107.02749999999999,98.96750000000002,98.93375000000002,100.78750000000001,92.71,92.705,92.71124999999999,92.69000000000001,
construct,1.6675000000000002,1.521724137931035,1.5213793103448283,1.5300000000000005,3.4350000000000014,3.0659375,2.905,2.7506250000000003,2.723125,2.681875,2.592499999999999,2.655625,2.5703125,0.8479999999999999,1.6675000000000002,1.5217241379310347,1.5213793103448283,1.5300000000000005,3.435000000000001,3.0659375,2.905,2.7506250000000003,2.7231249999999996,2.6818749999999993,2.592499999999999,2.6556249999999997,2.5703124999999996,0.8479999999999999
contraption,1.48,0.4416666666666667,0.4576666666666666,0.6867741935483872,0.7664516129032255,0.9509677419354836,3.6970967741935485,2.086129032258064,2.4974193548387085,0.4966666666666668,0.4826666666666666,7.305483870967741,6.910322580645159,0.44172413793103454,1.48,0.4416666666666667,0.45766666666666667,0.6867741935483872,0.7664516129032255,0.9509677419354837,3.697096774193549,2.086129032258064,2.4974193548387085,0.49666666666666676,0.48266666666666663,7.305483870967741,6.9103225806451585,0.44172413793103454
coward,0.21,0.20199999999999999,0.206,0.206,0.2483333333333333,0.22142857142857145,0.2171428571428571,0.22,0.22,0.22,0.2157142857142857,0.2157142857142857,0.2171428571428571,,0.21000000000000002,0.202,0.20600000000000002,0.20600000000000002,0.24833333333333332,0.22142857142857145,0.2171428571428571,0.21999999999999997,0.21999999999999997,0.21999999999999997,0.2157142857142857,0.2157142857142857,0.2171428571428571,
crab,0.2335000000000001,0.2252380952380953,0.2271428571428573,0.2300000000000001,0.23476190476190484,0.2485714285714285,0.24904761904761905,0.25190476190476185,0.2561904761904762,0.25476190476190474,0.25238095238095243,0.25428571428571434,0.2533333333333334,0.16,0.2335000000000001,0.2252380952380953,0.22714285714285726,0.2300000000000001,0.23476190476190484,0.24857142857142855,0.24904761904761902,0.25190476190476185,0.2561904761904762,0.25476190476190474,0.25238095238095243,0.25428571428571434,0.2533333333333334,0.16
crocodile,0.2544444444444445,0.243,0.245,0.24799999999999994,0.25299999999999995,0.263,0.274,0.274,0.27899999999999997,0.2872727272727273,0.2845454545454545,0.2863636363636364,0.2845454545454545,0.16,0.2544444444444445,0.24299999999999997,0.24499999999999997,0.24799999999999994,0.25299999999999995,0.263,0.27399999999999997,0.27399999999999997,0.279,0.2872727272727273,0.28454545454545455,0.2863636363636364,0.28454545454545455,0.16
curse,3.5291666666666663,3.535,3.5655555555555565,3.39611111111111,3.4591666666666665,3.2275,3.355833333333333,3.3438888888888885,3.2086111111111104,3.2952777777777773,3.2411111111111106,3.331666666666667,3.2844444444444436,,3.5291666666666663,3.5349999999999997,3.565555555555556,3.39611111111111,3.4591666666666665,3.2275,3.355833333333333,3.343888888888888,3.2086111111111104,3.2952777777777773,3.2411111111111106,3.331666666666667,3.284444444444444,
cyclops,0.22400000000000006,0.2178260869565218,0.21913043478260874,0.22086956521739132,0.22391304347826088,0.2325,0.2370833333333333,0.2375000000000001,0.24125000000000005,0.2412500000000001,0.2370833333333333,0.2370833333333333,0.2383333333333334,0.20666666666666667,0.22400000000000003,0.2178260869565218,0.21913043478260874,0.22086956521739134,0.22391304347826088,0.2325,0.23708333333333334,0.23750000000000013,0.24125000000000005,0.2412500000000001,0.23708333333333334,0.23708333333333334,0.2383333333333334,0.20666666666666667
dauthi,0.25375000000000003,0.2525,0.25375000000000003,0.25,0.25875000000000004,0.26125,0.265,0.2675,0.26875,0.26625,0.26375000000000004,0.265,0.2675,,0.25375000000000003,0.2525,0.25375000000000003,0.25,0.25875000000000004,0.26125,0.265,0.2675,0.26875,0.26625,0.26375000000000004,0.265,0.2675,
demon,13.889550561797755,14.960786516853931,14.965730337078655,15.04932584269663,13.871797752808995,13.957977528089893,22.65411111111111,23.68288888888888,21.639560439560448,19.67467391304348,19.620108695652174,19.62119565217392,19.700760869565226,,13.889550561797757,14.960786516853933,14.965730337078655,15.04932584269663,13.871797752808995,13.957977528089893,22.654111111111114,23.68288888888888,21.639560439560444,19.674673913043478,19.620108695652178,19.62119565217392,19.700760869565226,
desert,0.6266666666666667,0.6415151515151517,0.6372727272727273,0.64,0.6315151515151514,0.6430303030303026,0.6424242424242421,0.6396969696969693,0.6418181818181816,0.9430303030303026,1.065151515151515,0.9781818181818176,0.9687878787878784,,0.6266666666666667,0.6415151515151517,0.6372727272727273,0.64,0.6315151515151514,0.6430303030303026,0.6424242424242421,0.6396969696969693,0.6418181818181816,0.9430303030303026,1.065151515151515,0.9781818181818176,0.9687878787878783,
devil,0.5854285714285715,0.5664864864864865,0.5840540540540541,0.6256756756756757,0.677027027027027,0.7102631578947368,0.716842105263158,0.7286842105263159,0.7313157894736843,0.7160526315789474,0.7123684210526317,0.6884210526315788,0.6776315789473685,0.325,0.5854285714285715,0.5664864864864865,0.5840540540540541,0.6256756756756757,0.677027027027027,0.7102631578947368,0.716842105263158,0.7286842105263159,0.7313157894736843,0.7160526315789474,0.7123684210526317,0.6884210526315788,0.6776315789473685,0.325
dinosaur,0.5318750000000001,0.5965714285714285,0.5925714285714286,0.5905714285714285,0.6008571428571426,0.6052777777777778,0.6047222222222222,0.6061111111111109,0.6683783783783783,0.6548648648648647,0.6478378378378377,0.6283783783783782,0.6286486486486486,0.6789473684210527,0.5318750000000001,0.5965714285714285,0.5925714285714286,0.5905714285714285,0.6008571428571426,0.6052777777777778,0.6047222222222222,0.6061111111111109,0.6683783783783783,0.6548648648648647,0.6478378378378377,0.6283783783783782,0.6286486486486486,0.6789473684210527
djinn,78.11468749999993,69.51444444444441,69.60749999999993,69.62472222222219,67.91216216216209,67.19702702702696,67.08540540540535,69.79729729729725,69.80729729729723,69.87027027027023,69.96162162162157,70.10945945945939,70.05621621621614,0.4175,78.11468749999993,69.51444444444441,69.60749999999993,69.62472222222219,67.91216216216209,67.19702702702696,67.08540540540535,69.79729729729725,69.80729729729723,69.87027027027023,69.96162162162157,70.10945945945939,70.05621621621614,0.4175
dragon,15.265819935691304,14.974875776397507,15.229285714285705,15.746552795031038,15.719596273291915,15.500185758513908,15.271640866873062,15.377708978328162,15.156036585365849,14.963556231003027,14.981519756838887,14.941732522796338,14.978632218844965,2.4318181818181817,15.265819935691306,14.974875776397507,15.229285714285703,15.746552795031038,15.719596273291915,15.500185758513908,15.271640866873062,15.37770897832816,15.156036585365847,14.963556231003027,14.981519756838889,14.941732522796338,14.978632218844963,2.4318181818181817
drake,1.1891176470588236,1.115135135135135,1.1164864864864863,1.1228378378378376,1.1478378378378375,1.1824324324324322,1.1771621621621622,1.2137837837837837,1.2146666666666668,1.2814666666666668,1.2729333333333333,1.2378666666666664,1.2673333333333332,0.2366666666666667,1.1891176470588236,1.115135135135135,1.1164864864864865,1.1228378378378376,1.1478378378378375,1.182432432432432,1.1771621621621622,1.2137837837837837,1.2146666666666668,1.2814666666666668,1.2729333333333333,1.2378666666666664,1.2673333333333332,0.2366666666666667
drone,0.17307692307692307,0.1723076923076923,0.17615384615384613,0.17692307692307688,0.17999999999999994,0.18153846153846154,0.1907692307692308,0.19,0.19461538461538466,0.19769230769230767,0.19384615384615386,0.19461538461538466,0.19461538461538466,,0.17307692307692307,0.1723076923076923,0.17615384615384613,0.17692307692307688,0.17999999999999997,0.18153846153846154,0.19076923076923077,0.18999999999999997,0.19461538461538463,0.19769230769230772,0.19384615384615383,0.19461538461538463,0.19461538461538463,
druid,1.3799999999999997,1.2741935483870963,1.2848387096774188,1.2741935483870963,1.3068749999999998,1.2715624999999997,1.2740624999999997,1.286875,1.2990624999999998,1.2859375000000002,1.2831249999999998,1.283125,1.2925000000000004,0.24,1.3799999999999997,1.2741935483870965,1.2848387096774188,1.2741935483870965,1.3068749999999998,1.2715624999999997,1.2740624999999997,1.286875,1.2990624999999998,1.2859375000000002,1.2831249999999998,1.283125,1.2925000000000004,0.24
dryad,1.5827272727272723,1.4966666666666664,1.4716666666666665,1.4974999999999994,1.4908333333333332,1.4833333333333334,1.5133333333333334,1.531666666666667,1.4975000000000005,1.4983333333333333,1.5191666666666668,1.5225000000000002,1.5258333333333336,0.36,1.5827272727272723,1.4966666666666664,1.4716666666666665,1.4974999999999994,1.490833333333333,1.4833333333333334,1.5133333333333334,1.531666666666667,1.4975000000000003,1.4983333333333333,1.519166666666667,1.5225000000000002,1.5258333333333336,0.36
dwarf,0.3672727272727273,0.3700000000000001,0.3727272727272727,0.3763636363636363,0.3781818181818182,0.38818181818181824,0.3900000000000001,0.3900000000000001,0.3927272727272728,0.390909090909091,0.3909090909090909,0.3936363636363636,0.3954545454545455,,0.36727272727272725,0.37000000000000005,0.3727272727272727,0.37636363636363634,0.3781818181818182,0.38818181818181824,0.39000000000000007,0.39000000000000007,0.39272727272727276,0.390909090909091,0.3909090909090909,0.3936363636363636,0.3954545454545455,
efreet,69.76750000000004,59.09578947368423,58.97157894736845,57.572631578947394,57.857368421052655,56.974736842105294,57.04526315789477,57.641578947368444,57.6484210526316,57.73526315789477,57.439473684210526,57.55578947368423,57.42368421052634,0.7566666666666667,69.76750000000004,59.09578947368423,58.97157894736845,57.57263157894739,57.857368421052655,56.97473684210529,57.045263157894766,57.64157894736844,57.6484210526316,57.735263157894764,57.43947368421053,57.55578947368423,57.423684210526346,0.7566666666666667
egg,8.9553125,8.8934375,8.983125,9.021562500000002,9.034375,8.676250000000001,8.860000000000003,8.941250000000002,8.658125000000002,8.4096875,7.8525,8.524375000000001,8.509375,,8.9553125,8.8934375,8.983125,9.021562500000002,9.034374999999999,8.676250000000001,8.860000000000001,8.941250000000002,8.658125000000002,8.4096875,7.8525,8.524375000000001,8.509375,
elder,1.6813636363636368,1.6770454545454547,1.69909090909091,1.6579545454545457,1.675227272727273,1.7131818181818188,1.6918181818181819,1.6813636363636364,1.69,1.6643181818181818,1.6418181818181818,1.6386363636363641,1.6372727272727274,,1.6813636363636368,1.6770454545454547,1.6990909090909099,1.6579545454545455,1.675227272727273,1.7131818181818188,1.691818181818182,1.6813636363636364,1.69,1.6643181818181818,1.641818181818182,1.638636363636364,1.6372727272727274,
